word	emo_score	emotion
쉰 듯하여	-2	nega
쉴드	1	posi
쉽거나	2	posi
쉽거나 편하다	2	posi
쉽게	1	posi
쉽게 노한다	-2	nega
쉽게 다루거나	1	posi
쉽게 다스리거나	1	posi
쉽게 바스러질	-1	nega
쉽게 토라지는	-1	nega
쉽게 풀이하다	1	posi
쉽게 해결할 수 있는	2	posi
쉽지 아니하다	-1	nega
스러져 가다	-1	nega
스산하고	-2	nega
스스러움을 느끼어	-1	nega
스스럼없이	1	posi
스스럼이 없다	1	posi
스스로 굳게	1	posi
스스로 나서다	1	posi
스스로 부끄러워함	-1	nega
스스로 새로워지다	1	posi
스스로 처리하다	1	posi
스스로 포기하고	-1	nega
스스로를 속인다는	-1	nega
스스로에게 긍지를	1	posi
스트레스	-2	nega
스포	-1	nega
슬그머니 훔쳐	-1	nega
슬기	2	posi
슬기나 지혜	2	posi
슬기로운	2	posi
슬기로움을	2	posi
슬기롭고	2	posi
슬기롭고 영리해서	2	posi
슬기롭다	2	posi
슬기롭지 못하고	-1	nega
슬쩍 가지다	-1	nega
슬쩍 넘겨 버리다	-1	nega
슬쩍 넘기다	-1	nega
슬쩍 웃다	1	posi
슬퍼	-2	nega
슬퍼서	-2	nega
슬퍼서 울거나	-2	nega
슬퍼져서	-2	nega
슬퍼지다	-2	nega
슬퍼하고	-2	nega
슬퍼하고 가슴	-2	nega
슬퍼하다	-2	nega
슬퍼하면서	-2	nega
슬퍼하면서 탄식하다	-2	nega
슬퍼하면서 탄식함	-2	nega
슬퍼함	-2	nega
슬프게	-2	nega
슬프게 끝나는	-2	nega
슬프게 여기다	-2	nega
슬프게 우는	-2	nega
슬프게 한탄하다	-2	nega
슬프게 한탄함	-2	nega
슬프고	-2	nega
슬프고 가슴	-2	nega
슬프고 괴롭다	-2	nega
슬프고 끔찍하게	-2	nega
슬프고 끔찍하다	-2	nega
슬프고 끔찍함	-2	nega
슬프고 아까움	-2	nega
슬프고 아깝다	-2	nega
슬프기	-2	nega
슬프기 그지없다	-2	nega
슬프기 그지없음	-2	nega
슬프다	-2	nega
슬프도다	-2	nega
슬픈	-2	nega
슬픈 마음으로	-2	nega
슬픈 마음이나	-2	nega
슬플	-2	nega
슬플 때	-2	nega
슬픔	-2	nega
슬픔으로	-2	nega
슬픔을	-2	nega
슬픔을 느끼다	-2	nega
슬픔이	-2	nega
슬픔이나	-2	nega
슬픔이나 걱정	-2	nega
슬픔이나 연민이나	-2	nega
슬피	-2	nega
슬피 울부짖음	-2	nega
슬피 탄식함	-2	nega
슴벅거리다	-1	nega
습성 기침	-1	nega
습진	-1	nega
승낙하다	2	posi
승리	2	posi
승리하다	2	posi
시각적 아름다움을	2	posi
시그럽다	-1	nega
시근시근하다	-1	nega
시기가 아니다	-1	nega
시기하고	-1	nega
시기하고 미워함을	-2	nega
시기하는	-2	nega
시기하는 마음이	-1	nega
시기하는 일을	-2	nega
시기하다	-2	nega
시기하여	-2	nega
시기함	-2	nega
시끄럽거나	-2	nega
시끄럽게	-2	nega
시끄럽게 떠드는	-2	nega
시끄럽게 떠들고	-2	nega
시끄럽게 떠들다	-2	nega
시끄럽게 오락가락하고	-2	nega
시끄럽고	-2	nega
시끄럽고 부산하게	-2	nega
시끄럽다	-2	nega
시끌시끌한 모양	-2	nega
시달리다	-2	nega
시달림	-2	nega
시달림으로	-2	nega
시답지 아니하여	-1	nega
시답지 않게	-2	nega
시대에 뒤떨어져	-2	nega
시든	-2	nega
시든 풀처럼	-2	nega
시들고	-2	nega
시들고 말라서	-2	nega
시들다	-2	nega
시들대다	-2	nega
시들면서	-2	nega
시들시들	-2	nega
시들시들 잘아	-2	nega
시들어	-2	nega
시들어서	-2	nega
시들어서 우그러지고	-2	nega
시들하게	-2	nega
시들하다	-2	nega
시들한	-2	nega
시들한 데가	-2	nega
시들한 모양	-2	nega
시들해져서	-2	nega
시들해져서 싫증이나	-2	nega
시련이	-1	nega
시련이 많다	-2	nega
시름시름	-2	nega
시름시름 앓는	-2	nega
시름시름 앓다	-2	nega
시름하는	-2	nega
시름하는 마음이	-2	nega
시름하여	-2	nega
시망	-2	nega
시무룩	-2	nega
시무룩하다	-2	nega
시묵룩이	-2	nega
시발비용	-1	nega
시비	-2	nega
시비 걸기를	-2	nega
시비가	-2	nega
시비에	-2	nega
시비하는	-2	nega
시비하는 짓	-2	nega
시새움	-2	nega
시샘	-2	nega
시샘이	-2	nega
시샘이 나서	-2	nega
시선이 혹하여	1	posi
시시하거나	-1	nega
시시하는 마음	-1	nega
시시하다	-2	nega
시시한	-2	nega
시원스러운	2	posi
시원스러운 모양	2	posi
시원스러운 소리가	2	posi
시원스럽게	2	posi
시원스럽게 나는	2	posi
시원스럽게 높다	2	posi
시원스럽게 빨리	1	posi
시원스럽게 열리는	2	posi
시원스럽게 트이지 못하고	-1	nega
시원스럽게 하는	2	posi
시원스럽게 하다	2	posi
시원스럽게 하지 못하고	-1	nega
시원스럽게 하지 아니하고	-1	nega
시원스럽게 행동하는	2	posi
시원스럽게 훤하게	2	posi
시원스럽게 훤하다	2	posi
시원스럽고	2	posi
시원스럽고 말쑥하다	1	posi
시원스럽고 말쑥한	2	posi
시원스럽고 빠른	2	posi
시원스럽다	2	posi
시원스럽도록	2	posi
시원스럽지 못하고	-1	nega
시원스럽지 아니하게	-1	nega
시원스레	2	posi
시원시원	2	posi
시원시원하다	2	posi
시원시원한 모양	2	posi
시원시원히	2	posi
시원찮다	-2	nega
시원하게	2	posi
시원하고	2	posi
시원하고 말끔하게	2	posi
시원하고 산뜻하게	2	posi
시원하고 재미있다	2	posi
시원하다	1	posi
시원하여	1	posi
시원하여 유쾌하다	2	posi
시원하여 유쾌한	1	posi
시원하여 유쾌함	2	posi
시원하지 못하다	-1	nega
시원하지 아니하고	-1	nega
시원하지 않다	-1	nega
시원한	1	posi
시원한 느낌이	1	posi
시일이 늦어지는	-1	nega
시일이 늦어지다	-1	nega
시장하거나	-1	nega
시장하거나 과음하거나	-1	nega
시장한 느낌이	-1	nega
시체를	-2	nega
시치미를	-1	nega
시치미를 떼는	-1	nega
시큰거리고	-1	nega
시큰둥하다	-1	nega
시큰둥한	-1	nega
시큰둥한 모양	-1	nega
시큰둥한 체하는	-1	nega
식견	1	posi
식견과 안목	1	posi
식견이 높고	1	posi
식량이 없어	-1	nega
식상	-1	nega
식상하다	-1	nega
식욕 부진	-1	nega
식욕 부진증	-1	nega
식욕이 없어지며	-1	nega
식욕이 없으며	-1	nega
식중독	-1	nega
신경 쇠약	-2	nega
신경이 마비되거나	-2	nega
신경증	-1	nega
신경질	-1	nega
신경질을 잘	-1	nega
신경질쟁이	-1	nega
신경질적	-1	nega
신경질적으로	-1	nega
신경질적인	-1	nega
신기하다	1	posi
신나다	2	posi
신령스러운	1	posi
신령스러운 기운이	1	posi
신령하다	1	posi
신령하여	1	posi
신뢰	1	posi
신뢰하다	1	posi
신뢰할 수 없는	-1	nega
신뢰할 수 있는	1	posi
신뢰할 수 있음	1	posi
신명	2	posi
신명하다	2	posi
신묘하게	1	posi
신물	-1	nega
신바람	2	posi
신박하다	1	posi
신분을 낮추어서	-1	nega
신분이 낮은	-1	nega
신선하다	1	posi
신선하지 못하고	-1	nega
신성한	1	posi
신이 나서	2	posi
신이나 멋	2	posi
신중	1	posi
신중하다	1	posi
신중하지 못하고	-1	nega
신중한	1	posi
신중한 언행이나	1	posi
신중히	1	posi
신중히 생각하지 아니하고	-2	nega
신체에 상처를	-2	nega
신컨	1	posi
신통하다	1	posi
신통하지 않은	-1	nega
싣기 불편할	-2	nega
실답지 못하게	-2	nega
실답지 못하다	-2	nega
실답지 못한	-2	nega
실랑이를	-1	nega
실랑이를 하는	-1	nega
실력을 기름	1	posi
실망	-2	nega
실망감	-2	nega
실망낙담	-2	nega
실망낙담하다	-2	nega
실망스럽고	-2	nega
실망스럽다	-2	nega
실망하다	-2	nega
실망한	-2	nega
실망함	-2	nega
실속	1	posi
실속 없는	-2	nega
실속 있게	2	posi
실속 있고	2	posi
실속 있도록	2	posi
실속없이	-2	nega
실속없이 허황하며	-2	nega
실속은 없고	-2	nega
실속은 없으면서	-2	nega
실속이	1	posi
실속이 없게	-2	nega
실속이 없고	-2	nega
실속이 없는	-2	nega
실속이 없다	-2	nega
실속이 있게	2	posi
실속이 있다	2	posi
실수	-1	nega
실수가	-1	nega
실수나	-1	nega
실수나 부주의	-1	nega
실수를	-1	nega
실수를 저지름	-1	nega
실심	-2	nega
실심하다	-2	nega
실없거나	-2	nega
실없고	-2	nega
실없는	-2	nega
실없는 말로	-2	nega
실없는 말이나	-2	nega
실없는 사람을	-2	nega
실없는 행동이나	-2	nega
실없다	-2	nega
실없이	-2	nega
실없이 건드려	-2	nega
실없이 경망스럽게	-2	nega
실없이 경솔하게	-2	nega
실없이 굴다	-2	nega
실없이 까불며	-2	nega
실없이 꺼불거리고	-2	nega
실없이 놀리다	-2	nega
실없이 말하는	-2	nega
실없이 말하다	-2	nega
실없이 방정맞게	-2	nega
실없이 이야기하는	-2	nega
실용적	1	posi
실용적이다	2	posi
실용적인	2	posi
실제로 이루다	1	posi
실제로 이루어지다	1	posi
실제보다 낮추어	-1	nega
실천적인	1	posi
실패나	-2	nega
실패로	-2	nega
실패로 돌아가다	-2	nega
실패로 돌아감	-2	nega
실패하거나	-2	nega
실패함을	-2	nega
실하게	2	posi
실하게 든든히	2	posi
실하고	2	posi
실하고 야무지다	2	posi
실하다	2	posi
실하지 못하여	-2	nega
실하지 못한	-2	nega
실행하지 아니함	-1	nega
싫거나	-2	nega
싫거나 언짢은	-2	nega
싫게	-2	nega
싫게 떠들썩하다	-2	nega
싫게 여기다	-2	nega
싫고	-2	nega
싫다	-2	nega
싫다고	-2	nega
싫다는 표시로	-2	nega
싫도록	-2	nega
싫어나다	-2	nega
싫어서	-2	nega
싫어지거나	-2	nega
싫어지다	-2	nega
싫어하고	-2	nega
싫어하고 미워하는	-2	nega
싫어하고 미워할	-2	nega
싫어하고 미워함	-2	nega
싫어하는	-2	nega
싫어하는 모양	-2	nega
싫어하는 태도나	-2	nega
싫어하다	-2	nega
싫어하여	-2	nega
싫어함을	-2	nega
싫어해	-2	nega
싫은	-2	nega
싫은 것이	-2	nega
싫은 듯이	-2	nega
싫은 생각	-2	nega
싫은 소리	-2	nega
싫은 일을	-2	nega
싫은 체하며	-2	nega
싫은 환경에	-2	nega
싫을	-2	nega
싫을 정도로	-2	nega
싫이	-2	nega
싫증	-2	nega
싫증 남으로	-2	nega
싫증이	-2	nega
싫증이 나거나	-2	nega
싫증이 나다	-2	nega
싫증이 나서	-2	nega
싫증이 난	-2	nega
싫증이나	-2	nega
싫증이나 게으름이	-2	nega
심각성	-2	nega
심각하게	-2	nega
심각하게 생각하고	-2	nega
심각한	-2	nega
심각한 상태를	-2	nega
심리적인 충격	-2	nega
심술	-2	nega
심술궂게	-2	nega
심술궂고	-2	nega
심술궂다	-2	nega
심술궂은	-2	nega
심술궂은 행동을	-2	nega
심술꾸러기	-2	nega
심술부리다	-2	nega
심술스럽다	-2	nega
심술을	-2	nega
심술을 부리는	-2	nega
심술을 부리다	-2	nega
심술이	-2	nega
심술이 매우	-2	nega
심술이나	-2	nega
심술이나 안타깝게	-2	nega
심술이나 화가	-2	nega
심술쟁이	-2	nega
심신 미약	-1	nega
심신 박약	-1	nega
심심하고	-1	nega
심오하다	-2	nega
심오한	1	posi
심장 마비	-1	nega
심장 질환	-2	nega
심장마비	-2	nega
심장병	-2	nega
심장병 따위로	-2	nega
심쿵	2	posi
심하거나	-2	nega
심하거나 지나치다	-2	nega
심하게	-2	nega
심하게 구박하거나	-2	nega
심하게 기울어지는	-2	nega
심하게 기울어지며	-2	nega
심하게 꾸짖어	-2	nega
심하게 놀러	-2	nega
심하게 놀리다	-2	nega
심하게 당한	-2	nega
심하게 되다	-2	nega
심하게 따지며	-2	nega
심하게 떠는	-2	nega
심하게 물크러질	-2	nega
심하게 손해를	-2	nega
심하게 썩거나	-2	nega
심하게 앓는	-2	nega
심하게 어지러워지는	-2	nega
심하게 얽은	-2	nega
심하게 욕하며	-2	nega
심하게 울렁거리는	-2	nega
심하게 울렁거리다	-2	nega
심하게 을러대고	-2	nega
심하게 일어나다	-2	nega
심하게 짓눌러	-2	nega
심하게 트림하는	-2	nega
심하게 풍기는	-2	nega
심하게 학대하다	-2	nega
심하다	-2	nega
심하면	-2	nega
심하면 아프다	-2	nega
심하면 피가	-2	nega
심한	-2	nega
심한 것을	-2	nega
심한 고생이나	-2	nega
심한 고통	-2	nega
심한 고통이나	-2	nega
심한 냄새가	-2	nega
심한 복통을	-2	nega
심한 상태에	-2	nega
심한 아픔	-2	nega
심한 압박감을	-2	nega
심한 추위를	-2	nega
심한 통증	-2	nega
심한 통증을	-2	nega
심한 혐오감을	-2	nega
심해지는 병	-2	nega
심히 모자라는	-2	nega
심히 아파서	-2	nega
싱거운	-1	nega
싱거운 데가	-1	nega
싱거운 사람을	-1	nega
싱겁게	-1	nega
싱겁다	-1	nega
싱그럽다	2	posi
싱글거리다	2	posi
싱글대다	2	posi
싱글벙글	2	posi
싱글벙글하다	2	posi
싱긋대다	1	posi
싱싱하고	2	posi
싱싱하고 맑은	2	posi
싱싱하고 힘찬	2	posi
싱싱하다	2	posi
싱싱한	2	posi
싱싱한 모양	2	posi
싱싱히	2	posi
싶지 아니한	-1	nega
싶지 않았던	-1	nega
ㅆ	1	posi
ㅆㅂ	-1	nega
싸근싸근히	2	posi
싸글싸글히	2	posi
싸늘한	-1	nega
싸늘한 느낌	-1	nega
싸늘한 느낌이	-1	nega
싸우는 짓	-2	nega
싸우다	-2	nega
싸움	-1	nega
싸움에서 패하고	-2	nega
싹싹하고	2	posi
싹싹하고 상냥하게	2	posi
싹싹한	1	posi
싹싹한 데가	1	posi
쌀쌀맞고	-1	nega
쌀쌀맞다	-1	nega
쌀쌀한	-1	nega
쌀쌀한 데가	-1	nega
쌓엿던 먼지	-1	nega
쌓인 원망과	-2	nega
쌓인 원한이나	-2	nega
쌓인 은혜	2	posi
쌓인 음기	-2	nega
써글써글히	2	posi
썩 좋거나	2	posi
썩 훌륭하거나	2	posi
썩거나	-2	nega
썩는	-2	nega
썩는 병	-2	nega
썩소	-1	nega
썩어서	-2	nega
썩이다	-2	nega
썩임	-2	nega
썰렁한	-1	nega
썰렁한 모양	-1	nega
썸	1	posi
쏘아붙이는	-2	nega
쏘아붙이는 소리	-2	nega
쑤시고	-1	nega
쑤시는	-1	nega
쑤시는 것같이	-1	nega
쑤시는 것처럼	-1	nega
쑤시는 모양	-1	nega
쑤시는 짓을	-1	nega
쑤시다	-1	nega
쑤시듯 아픈	-2	nega
쑤시듯이	-1	nega
쑤시듯이 아프다	-2	nega
쑤시며	-1	nega
쑥스럽거나 미안하여	-1	nega
쑥스럽다	-1	nega
쓰기 좋게	1	posi
쓰라리다	-2	nega
쓰라린	-2	nega
쓰라린 경험을	-2	nega
쓰라린 느낌이	-2	nega
쓰라린 아픔을	-2	nega
쓰라림	-2	nega
쓰라림 따위가	-2	nega
쓰러져	-2	nega
쓰러지거나	-2	nega
쓰러지다	-2	nega
쓰러질	-2	nega
쓰러질 듯이	-2	nega
쓰러질 듯하게	-2	nega
쓰러질 듯하고	-2	nega
쓰러질 듯하다	-2	nega
쓰러질 듯한	-2	nega
쓰리고	-2	nega
쓰리고 아리다	-2	nega
쓰리고 아픈	-2	nega
쓰리고 아픔	-2	nega
쓰리다	-2	nega
쓰리며 아픈	-2	nega
쓰며	-2	nega
쓰지 못하게	-1	nega
쓰지 아니함	-2	nega
쓴	-1	nega
쓴 맛이	-1	nega
쓸 만하게	1	posi
쓸데없거나	-2	nega
쓸데없는	-2	nega
쓸데없는 것들을	-2	nega
쓸데없는 말을	-2	nega
쓸데없는 말이나	-2	nega
쓸데없는 소리	-2	nega
쓸데없는 소리를	-2	nega
쓸데없다	-2	nega
쓸데없음을	-2	nega
쓸데없음을 이르는	-2	nega
쓸데없이	-2	nega
쓸데없이 나돌아	-1	nega
쓸데없이 지루하게	-2	nega
쓸데없이 집적거리며	-2	nega
쓸데없이 짓궃게	-2	nega
쓸모 있게	1	posi
쓸모 있는	1	posi
쓸모가 없는	-2	nega
쓸모가 없다	-2	nega
쓸모가 없음을	-2	nega
쓸모가 없이	-2	nega
쓸모없고	-1	nega
쓸모없고 하찮은	-1	nega
쓸모없다	-2	nega
쓸모없이	-2	nega
쓸쓸하게	-2	nega
쓸쓸하고	-2	nega
쓸쓸하고 막막하다	-2	nega
쓸쓸하고 외로운	-2	nega
쓸쓸하고 외로워	-2	nega
쓸쓸하다	-2	nega
쓸쓸한	-2	nega
쓸쓸한 느낌을	-2	nega
쓸쓸한 등불이라는	-2	nega
쓸쓸한 밤을	-2	nega
쓸쓸함	-2	nega
쓸쓸히	-2	nega
쓸쓸히 자는	-2	nega
씀벅대다	-1	nega
씁쓰레	-1	nega
씁쓰레하게	-1	nega
씁쓰레하다	-1	nega
씁쓰름하다	-1	nega
씁씁하다	-1	nega
씩씩하게	1	posi
씩씩하게 나아감	2	posi
씩씩하고	1	posi
씩씩하고 시원시원한	2	posi
씩씩하고 힘차다	2	posi
씩씩하다	1	posi
씹다	-1	nega
씹히는	-1	nega
씹히는 모양	-1	nega
씻어서 깨끗하게	1	posi
ㅇㄴ	-1	nega
ㅇㅅㅇ	1	posi
ㅇㅈ	1	posi
ㅇㅋ	1	posi
ㅇㅎ	1	posi
아기자기하거나	1	posi
아기자기하거나 간드러진	1	posi
아기자기하게	1	posi
아기자기하게 즐겁고	1	posi
아까움	-1	nega
아까워서	-1	nega
아까워하다	-1	nega
아깝게	-1	nega
아깝게 생각하다	-1	nega
아깝다	-1	nega
아끼고	1	posi
아끼고 귀중히	2	posi
아끼고 사랑하는	2	posi
아끼고 소중히	2	posi
아끼고 위하는	2	posi
아끼다	1	posi
아끼어	1	posi
아끼어 친밀하게	1	posi
아낌없이	1	posi
아내를 아끼고	1	posi
아늑한	1	posi
아늑한 곳을	1	posi
아는 것이 깊고	1	posi
아는 것이 없음	-1	nega
아는 벗	1	posi
아는 힘	1	posi
아니꼬운	-2	nega
아니꼬운 일을	-2	nega
아니꼬울 때	-2	nega
아니꼽거나	-2	nega
아니꼽거나 시샘이	-2	nega
아니꼽다	-2	nega
아니다	-2	nega
아니하고	-2	nega
아니하고 가볍다	-2	nega
아니하고 걱정스럽다	-2	nega
아니하고 괴로움	-2	nega
아니하고 괴롭다	-2	nega
아니하고 데면데면하게	-2	nega
아니하고 데면데면하다	-2	nega
아니하고 들어맞다	1	posi
아니하고 조마조마하게	-2	nega
아니하고 조마조마하다	-2	nega
아니하고 조마조마한	-2	nega
아니하고 조마조마함	-2	nega
아니하다	-2	nega
아니하여 못마땅하게	-2	nega
아니하여 섭섭하거나	-2	nega
아니하여 싫거나	-2	nega
아니한 상태가	-2	nega
아니한다고 투덜거리다	-2	nega
아담하고	1	posi
아담하고 깨끗한	1	posi
아담하고 말끔하게	1	posi
아담하고 말끔하다	1	posi
아담하고 말끔한	1	posi
아둔하고	-2	nega
아둔하고 약빠르지	-2	nega
아득하다	-1	nega
아랫배가 아픈	-1	nega
아량을 베푸는	1	posi
아르엔에이 바이러스	-1	nega
아름다우며	2	posi
아름다우며 멋들어지게	2	posi
아름다운	2	posi
아름다운 경지	2	posi
아름다운 경치	2	posi
아름다운 경치를	2	posi
아름다운 글	2	posi
아름다운 글귀	2	posi
아름다운 글귀를	2	posi
아름다운 깃	2	posi
아름다운 뜻	2	posi
아름다운 말과	2	posi
아름다운 말과 글	2	posi
아름다운 말이나	2	posi
아름다운 말이나 글	2	posi
아름다운 문장	2	posi
아름다운 문장이라는	2	posi
아름다운 사람을	2	posi
아름다운 수식이	2	posi
아름다운 여인의	2	posi
아름다운 여자를	2	posi
아름다운 영예	2	posi
아름다운 영예를	2	posi
아름다운 옷	2	posi
아름다운 용모와	2	posi
아름다운 용모와 자태	2	posi
아름다운 이미지로	2	posi
아름다운 일	2	posi
아름다운 장식	2	posi
아름다운 재목	2	posi
아름다운 점	2	posi
아름다운 태가	2	posi
아름다운 태도	2	posi
아름다운 털	2	posi
아름다움	2	posi
아름다움과	2	posi
아름다움을	2	posi
아름다움을 나타내는	2	posi
아름다움을 살펴	2	posi
아름다움을 요구한다	1	posi
아름다움을 추구하는	2	posi
아름다움이나	2	posi
아름다워	2	posi
아름다워 눈으로	2	posi
